longitude,latitude,elevation,slope
-105.9999985,38.62500117,2594.1528,-709.8792
-105.9583318,38.62500117,2738.0184,-1074.1152
-105.9166651,38.62500117,3057.144,-1217.0664
-105.8749985,38.62500117,2986.1256,-1444.1424
-105.8333318,38.62500117,2805.9888,-1506.0168
-105.7916651,38.62500117,2876.0928,-1062.8376
-105.7499985,38.62500117,2921.2032,-312.1152
-105.7083318,38.62500117,3084.2712,-56.9976
-105.6666651,38.62500117,2966.0088,-107.8992
-105.6249984,38.62500117,2889.1992,-288.9504
-105.5833318,38.62500117,2661.2088,-6.096
-105.5416651,38.62500117,2576.1696,-58.8264
-105.4999984,38.62500117,2509.1136,-452.0184
-105.4583318,38.62500117,2342.0832,-536.1432
-105.4166651,38.62500117,2469.1848,-272.796
-105.3749984,38.62500117,2461.26,-442.8744
-105.3333318,38.62500117,2481.9864,-772.0584
-105.2916651,38.62500117,2437.1808,-1109.1672
-105.2499984,38.62500117,2189.0736,-1027.7856
-105.2083317,38.62500117,2128.1136,-1105.2048
-105.1666651,38.62500117,2588.0568,-950.976
-105.1249984,38.62500117,2679.192,-904.0368
-105.0833317,38.62500117,2605.1256,-861.9744
-105.0416651,38.62500117,2449.9824,-694.944
-104.9999984,38.62500117,2533.1928,-792.1752
-104.9583317,38.62500117,2433.2184,-780.288
-104.9166651,38.62500117,2149.1448,-831.7992
-104.8749984,38.62500117,1975.104,-789.1272
-104.8333317,38.62500117,1938.2232,-530.0472
-104.791665,38.62500117,1783.9944,-480.9744
-104.7499984,38.62500117,1710.2328,-928.116
-104.7083317,38.62500117,1672.1328,-997.0008
-104.666665,38.62500117,1647.1392,-892.1496
-104.6249984,38.62500117,1647.1392,-735.7872
-104.5833317,38.62500117,1677.0096,-832.104
-104.541665,38.62500117,1680.972,-753.1608
-104.4999984,38.62500117,1650.1872,-487.9848
-104.4583317,38.62500117,1648.0536,-324.0024
-104.416665,38.62500117,1659.0264,-291.9984
-104.3749983,38.62500117,1647.1392,-154.8384
-104.3333317,38.62500117,1659.9408,-106.0704
-104.291665,38.62500117,1682.1912,-92.964
-104.2499983,38.62500117,1712.976,-99.06
-104.2083317,38.62500117,1714.1952,-119.1768
-104.166665,38.62500117,1701.0888,-181.0512
-104.1249983,38.62500117,1680.0576,-204.8256
-104.0833317,38.62500117,1661.16,-163.9824
-104.041665,38.62500117,1651.1016,-118.872
-103.9999983,38.62500117,1646.2248,-103.9368
-103.9583316,38.62500117,1629.156,-96.9264
-103.916665,38.62500117,1604.1624,-195.9864
-103.8749983,38.62500117,1579.1688,-264.2616
-103.8333316,38.62500117,1548.0792,-292.9128
-103.791665,38.62500117,1527.9624,-265.176
-103.7499983,38.62500117,1495.9584,-234.0864
-103.7083316,38.62500117,1476.1464,-217.932
-103.666665,38.62500117,1486.2048,-212.1408
-103.6249983,38.62500117,1529.1816,-214.884
-103.5833316,38.62500117,1555.0896,-233.172
-103.5416649,38.62500117,1550.2128,-241.0968
-103.4999983,38.62500117,1463.9544,-231.9528
-103.4583316,38.62500117,1417.9296,-212.1408
-103.4166649,38.62500117,1420.0632,-184.0992
-103.3749983,38.62500117,1449.0192,-179.832
-103.3333316,38.62500117,1467.0024,-160.02
-103.2916649,38.62500117,1462.1256,-151.1808
-103.2499983,38.62500117,1449.0192,-193.2432
-103.2083316,38.62500117,1436.2176,-251.1552
-103.1666649,38.62500117,1413.0528,-278.892
-103.1249982,38.62500117,1388.0592,-278.2824
-103.0833316,38.62500117,1372.2096,-208.788
-103.0416649,38.62500117,1367.028,-168.8592
-102.9999982,38.62500117,1363.98,-168.8592
-102.9583316,38.62500117,1348.1304,-199.9488
-102.9166649,38.62500117,1335.9384,-213.9696
-102.8749982,38.62500117,1324.9656,-195.072
-102.8333316,38.62500117,1292.9616,-147.828
-102.7916649,38.62500117,1278.0264,-132.2832
-102.7499982,38.62500117,1276.1976,-121.0056
-102.7083315,38.62500117,1271.9304,-99.9744
-102.6666649,38.62500117,1255.1664,-107.2896
-102.6249982,38.62500117,1249.0704,-117.9576
-102.5833315,38.62500117,1251.204,-131.9784
-102.5416649,38.62500117,1249.0704,-131.064
-102.4999982,38.62500117,1253.0328,-133.8072
-102.4583315,38.62500117,1267.0536,-140.8176
-102.4166649,38.62500117,1301.1912,-128.016
-102.3749982,38.62500117,1303.9344,-124.0536
-102.3333315,38.62500117,1292.0472,-126.1872
-102.2916648,38.62500117,1288.0848,-128.016
-102.2499982,38.62500117,1264.92,-119.1768
-102.2083315,38.62500117,1249.0704,-121.0056
-102.1666648,38.62500117,1232.0016,-138.0744
-102.1249982,38.62500117,1217.0664,-149.0472
-102.0833315,38.62500117,1202.1312,-167.0304
-102.0416648,38.62500117,1184.148,-192.024
-101.9999982,38.62500117,1164.9456,-234.0864
-101.9583315,38.62500117,1153.9728,-247.8024
-101.9166648,38.62500117,1150.0104,-252.0696
-109.1249987,38.66666784,2246.9856,1229.868
-109.0833321,38.66666784,1836.1152,1207.008
-109.0416654,38.66666784,2106.168,1050.036
-108.9999987,38.66666784,1586.1792,1139.952
-108.958332,38.66666784,1513.9416,914.0952
-108.9166654,38.66666784,2050.9992,996.0864
-108.8749987,38.66666784,2145.1824,503.2248
-108.833332,38.66666784,2192.1216,477.012
-108.7916654,38.66666784,2264.0544,291.084
-108.7499987,38.66666784,2577.9984,-308.7624
-108.708332,38.66666784,2723.9976,-311.8104
-108.6666654,38.66666784,2642.0064,10.0584
-108.6249987,38.66666784,2593.2384,-416.9664
-108.583332,38.66666784,2560.0152,3.9624
-108.5416653,38.66666784,2436.2664,55.1688
-108.4999987,38.66666784,2473.1472,-461.772
-108.458332,38.66666784,2429.256,-557.1744
-108.4166653,38.66666784,2296.0584,-598.0176
-108.3749987,38.66666784,2136.0384,-630.0216
-108.333332,38.66666784,1856.232,-916.8384
-108.2916653,38.66666784,1935.1752,-892.7592
-108.2499987,38.66666784,1846.1736,-752.856
-108.208332,38.66666784,1689.2016,-514.1976
-108.1666653,38.66666784,1590.1416,-446.8368
-108.1249986,38.66666784,1569.1104,-317.2968
-108.083332,38.66666784,1589.2272,-356.0064
-108.0416653,38.66666784,1588.008,-357.2256
-107.9999986,38.66666784,1594.104,-273.1008
-107.958332,38.66666784,1634.0328,96.012
-107.9166653,38.66666784,1661.16,696.7728
-107.8749986,38.66666784,1831.2384,1093.0128
-107.833332,38.66666784,1889.1504,1456.944
-107.7916653,38.66666784,2079.0408,1459.0776
-107.7499986,38.66666784,2113.1784,1334.1096
-107.7083319,38.66666784,2118.9696,1203.96
-107.6666653,38.66666784,2117.1408,1605.0768
-107.6249986,38.66666784,2072.0304,1804.1112
-107.5833319,38.66666784,2022.9576,1892.1984
-107.5416653,38.66666784,2232.0504,1632.204
-107.4999986,38.66666784,2553.0048,1628.8512
-107.4583319,38.66666784,3028.188,1063.752
-107.4166653,38.66666784,3303.1176,680.0088
-107.3749986,38.66666784,3148.2792,395.0208
-107.3333319,38.66666784,2924.2512,609.9048
-107.2916652,38.66666784,2773.0704,628.1928
-107.2499986,38.66666784,3194.304,460.8576
-107.2083319,38.66666784,3392.1192,854.0496
-107.1666652,38.66666784,3486.3024,759.2568
-107.1249986,38.66666784,3266.2368,843.0768
-107.0833319,38.66666784,3290.0112,834.2376
-107.0416652,38.66666784,2894.9904,563.88
-106.9999986,38.66666784,2569.1592,75.8952
-106.9583319,38.66666784,2474.0616,345.948
-106.9166652,38.66666784,2723.0832,599.8464
-106.8749985,38.66666784,2747.1624,585.216
-106.8333319,38.66666784,2577.9984,439.8264
-106.7916652,38.66666784,2926.08,-56.0832
-106.7499985,38.66666784,2782.2144,128.016
-106.7083319,38.66666784,3075.1272,459.0288
-106.6666652,38.66666784,3387.2424,647.0904
-106.6249985,38.66666784,3592.068,522.1224
-106.5833319,38.66666784,3379.0128,232.8672
-106.5416652,38.66666784,3494.2272,63.0936
-106.4999985,38.66666784,3524.0976,-345.948
-106.4583318,38.66666784,3358.2864,-347.1672
-106.4166652,38.66666784,3634.1304,86.2584
-106.3749985,38.66666784,3336.036,67.9704
-106.3333318,38.66666784,3614.3184,202.0824
-106.2916652,38.66666784,3725.2656,-223.1136
-106.2499985,38.66666784,3937.1016,-615.0864
-106.2083318,38.66666784,3417.1128,-815.0352
-106.1666652,38.66666784,2802.0264,-543.7632
-106.1249985,38.66666784,2537.1552,-635.2032
-106.0833318,38.66666784,2377.1352,-751.0272
-106.0416651,38.66666784,2399.9952,-618.1344
-105.9999985,38.66666784,2664.2568,-765.048
-105.9583318,38.66666784,2994.0504,-715.9752
-105.9166651,38.66666784,2984.2968,-1164.336
-105.8749985,38.66666784,2852.0136,-1020.1656
-105.8333318,38.66666784,2772.156,-1288.0848
-105.7916651,38.66666784,2777.0328,-827.8368
-105.7499985,38.66666784,2835.2496,-295.9608
-105.7083318,38.66666784,2859.024,-89.916
-105.6666651,38.66666784,2773.0704,-60.0456
-105.6249984,38.66666784,2740.152,-81.9912
-105.5833318,38.66666784,2869.0824,-6.096
-105.5416651,38.66666784,2620.0608,-132.8928
-105.4999984,38.66666784,2449.9824,-61.2648
-105.4583318,38.66666784,2705.1,-14.0208
-105.4166651,38.66666784,2649.0168,61.8744
-105.3749984,38.66666784,2589.276,117.9576
-105.3333318,38.66666784,2506.0656,-482.1936
-105.2916651,38.66666784,2447.2392,-797.9664
-105.2499984,38.66666784,2317.0896,-900.0744
-105.2083317,38.66666784,2318.004,-971.0928
-105.1666651,38.66666784,2658.1608,-1128.0648
-105.1249984,38.66666784,2861.1576,-932.0784
-105.0833317,38.66666784,2923.032,-749.808
-105.0416651,38.66666784,2837.9928,-1010.1072
-104.9999984,38.66666784,2834.0304,-932.0784
-104.9583317,38.66666784,2894.9904,-871.1184
-104.9166651,38.66666784,2353.056,-801.9288
-104.8749984,38.66666784,2061.0576,-751.0272
-104.8333317,38.66666784,1872.996,-634.8984
-104.791665,38.66666784,1769.0592,-641.9088
-104.7499984,38.66666784,1741.0176,-961.9488
-104.7083317,38.66666784,1687.9824,-1128.0648
-104.666665,38.66666784,1700.1744,-1157.9352
-104.6249984,38.66666784,1694.9928,-1071.9816
-104.5833317,38.66666784,1716.9384,-1078.0776
-104.541665,38.66666784,1718.1576,-1166.7744
-104.4999984,38.66666784,1704.1368,-658.0632
-104.4583317,38.66666784,1696.212,-384.048
-104.416665,38.66666784,1682.1912,-206.0448
-104.3749983,38.66666784,1676.0952,-120.0912
-104.3333317,38.66666784,1696.212,-125.8824
-104.291665,38.66666784,1733.0928,-96.012
-104.2499983,38.66666784,1765.0968,-141.1224
-104.2083317,38.66666784,1766.0112,-153.924
-104.166665,38.66666784,1755.9528,-176.784
-104.1249983,38.66666784,1728.216,-215.1888
-104.0833317,38.66666784,1694.9928,-185.928
-104.041665,38.66666784,1677.0096,-130.1496
-103.9999983,38.66666784,1666.9512,-113.9952
-103.9583316,38.66666784,1648.968,-145.0848
-103.916665,38.66666784,1615.1352,-244.1448
-103.8749983,38.66666784,1591.9704,-284.0736
-103.8333316,38.66666784,1559.052,-283.1592
-103.791665,38.66666784,1541.0688,-279.8064
-103.7499983,38.66666784,1540.1544,-277.9776
-103.7083316,38.66666784,1502.9688,-267.0048
-103.666665,38.66666784,1518.2088,-268.8336
-103.6249983,38.66666784,1566.0624,-282.8544
-103.5833316,38.66666784,1568.196,-300.8376
-103.5416649,38.66666784,1531.0104,-308.7624
-103.4999983,38.66666784,1452.0672,-284.0736
-103.4583316,38.66666784,1449.0192,-264.8712
-103.4166649,38.66666784,1481.9376,-237.1344
-103.3749983,38.66666784,1486.2048,-220.98
-103.3333316,38.66666784,1477.9752,-234.0864
-103.2916649,38.66666784,1461.2112,-195.9864
-103.2499983,38.66666784,1426.1592,-209.0928
-103.2083316,38.66666784,1394.1552,-267.9192
-103.1666649,38.66666784,1366.1136,-278.2824
-103.1249982,38.66666784,1340.2056,-252.984
-103.0833316,38.66666784,1331.0616,-187.1472
-103.0416649,38.66666784,1327.0992,-181.9656
-102.9999982,38.66666784,1321.9176,-200.8632
-102.9583316,38.66666784,1320.0888,-200.2536
-102.9166649,38.66666784,1306.068,-172.8216
-102.8749982,38.66666784,1306.9824,-145.0848
-102.8333316,38.66666784,1309.116,-102.108
-102.7916649,38.66666784,1298.1432,-74.9808
-102.7499982,38.66666784,1289.9136,-71.9328
-102.7083315,38.66666784,1278.0264,-52.1208
-102.6666649,38.66666784,1264.92,-60.96
-102.6249982,38.66666784,1267.0536,-80.1624
-102.5833315,38.66666784,1281.0744,-78.9432
-102.5416649,38.66666784,1285.9512,-95.0976
-102.4999982,38.66666784,1305.1536,-99.06
-102.4583315,38.66666784,1316.1264,-117.9576
-102.4166649,38.66666784,1324.0512,-131.9784
-102.3749982,38.66666784,1319.1744,-134.112
-102.3333315,38.66666784,1294.1808,-137.7696
-102.2916648,38.66666784,1288.0848,-135.9408
-102.2499982,38.66666784,1270.1016,-129.8448
-102.2083315,38.66666784,1246.9368,-138.0744
-102.1666648,38.66666784,1242.9744,-160.9344
-102.1249982,38.66666784,1224.9912,-178.0032
-102.0833315,38.66666784,1207.008,-210.0072
-102.0416648,38.66666784,1189.0248,-238.9632
-101.9999982,38.66666784,1177.1376,-264.8712
-101.9583315,38.66666784,1164.0312,-267.0048
-101.9166648,38.66666784,1152.144,-243.2304
-109.1249987,38.70833451,1797.1008,1130.1984
-109.0833321,38.70833451,1623.9744,1111.9104
-109.0416654,38.70833451,1979.0664,968.0448
-108.9999987,38.70833451,1455.1152,1087.2216
-108.958332,38.70833451,1563.9288,1247.2416
-108.9166654,38.70833451,1602.0288,935.1264
-108.8749987,38.70833451,1924.2024,542.2392
-108.833332,38.70833451,2174.1384,309.9816
-108.7916654,38.70833451,2597.2008,260.9088
-108.7499987,38.70833451,2718.2064,191.1096
-108.708332,38.70833451,2600.2488,-61.8744
-108.6666654,38.70833451,2545.08,76.2
-108.6249987,38.70833451,2509.1136,-356.0064
-108.583332,38.70833451,2522.22,85.9536
-108.5416653,38.70833451,2536.2408,-18.8976
-108.4999987,38.70833451,2317.0896,-46.0248
-108.458332,38.70833451,2127.1992,-366.0648
-108.4166653,38.70833451,2097.024,-591.0072
-108.3749987,38.70833451,2064.1056,-1000.0488
-108.333332,38.70833451,1961.0832,-1098.1944
-108.2916653,38.70833451,1735.2264,-713.232
-108.2499987,38.70833451,1700.1744,-743.1024
-108.208332,38.70833451,1623.06,-476.0976
-108.1666653,38.70833451,1541.0688,-608.076
-108.1249986,38.70833451,1545.0312,-654.1008
-108.083332,38.70833451,1556.004,-428.8536
-108.0416653,38.70833451,1558.1376,-180.1368
-107.9999986,38.70833451,1583.1312,-72.8472
-107.958332,38.70833451,1597.152,232.8672
-107.9166653,38.70833451,1620.012,525.1704
-107.8749986,38.70833451,1887.0168,728.7768
-107.833332,38.70833451,1801.9776,1100.0232
-107.7916653,38.70833451,2033.016,1607.2104
-107.7499986,38.70833451,1914.144,1799.2344
-107.7083319,38.70833451,1882.14,1425.2448
-107.6666653,38.70833451,1888.236,1710.2328
-107.6249986,38.70833451,1947.0624,2075.0784
-107.5833319,38.70833451,2024.1768,2028.1392
-107.5416653,38.70833451,2296.9728,1723.9488
-107.4999986,38.70833451,2486.2536,1372.2096
-107.4583319,38.70833451,2464.0032,779.0688
-107.4166653,38.70833451,2800.1976,749.1984
-107.3749986,38.70833451,3230.2704,772.9728
-107.3333319,38.70833451,3340.3032,1117.092
-107.2916652,38.70833451,2970.276,791.8704
-107.2499986,38.70833451,3266.2368,765.9624
-107.2083319,38.70833451,3633.216,686.1048
-107.1666652,38.70833451,3611.2704,808.0248
-107.1249986,38.70833451,3321.1008,892.1496
-107.0833319,38.70833451,2992.2216,624.84
-107.0416652,38.70833451,2666.0856,1170.1272
-106.9999986,38.70833451,2551.176,736.092
-106.9583319,38.70833451,2805.9888,175.8696
-106.9166652,38.70833451,3031.236,28.956
-106.8749985,38.70833451,2674.0104,632.7648
-106.8333319,38.70833451,2654.1984,459.0288
-106.7916652,38.70833451,2633.1672,-112.1664
-106.7499985,38.70833451,2832.2016,-428.244
-106.7083319,38.70833451,3189.1224,-284.988
-106.6666652,38.70833451,3111.0936,62.7888
-106.6249985,38.70833451,3634.1304,163.068
-106.5833319,38.70833451,3536.2896,89.0016
-106.5416652,38.70833451,3406.14,-327.9648
-106.4999985,38.70833451,3369.2592,-647.0904
-106.4583318,38.70833451,3603.0408,-235.9152
-106.4166652,38.70833451,3725.2656,42.9768
-106.3749985,38.70833451,3521.0496,467.868
-106.3333318,38.70833451,3183.0264,92.0496
-106.2916652,38.70833451,3036.1128,-366.0648
-106.2499985,38.70833451,3055.0104,-327.9648
-106.2083318,38.70833451,2829.1536,-715.0608
-106.1666652,38.70833451,2640.1776,-492.252
-106.1249985,38.70833451,2478.024,-202.0824
-106.0833318,38.70833451,2384.1456,-377.0376
-106.0416651,38.70833451,2438.0952,-734.8728
-105.9999985,38.70833451,2697.1752,-906.1704
-105.9583318,38.70833451,3101.0352,-674.8272
-105.9166651,38.70833451,2924.2512,-538.8864
-105.8749985,38.70833451,2823.0576,-191.1096
-105.8333318,38.70833451,2783.1288,-321.8688
-105.7916651,38.70833451,2919.0696,-258.1656
-105.7499985,38.70833451,3044.0376,-202.9968
-105.7083318,38.70833451,3204.0576,-144.78
-105.6666651,38.70833451,2992.2216,-17.0688
-105.6249984,38.70833451,2868.168,245.0592
-105.5833318,38.70833451,2819.0952,160.02
-105.5416651,38.70833451,2846.2224,-47.8536
-105.4999984,38.70833451,2644.14,37.7952
-105.4583318,38.70833451,2845.0032,28.956
-105.4166651,38.70833451,2733.1416,145.9992
-105.3749984,38.70833451,2570.988,-12.8016
-105.3333318,38.70833451,2437.1808,-395.9352
-105.2916651,38.70833451,2333.244,-872.0328
-105.2499984,38.70833451,2367.0768,-1064.0568
-105.2083317,38.70833451,2683.1544,-1073.2008
-105.1666651,38.70833451,2857.1952,-1064.9712
-105.1249984,38.70833451,3053.1816,-1121.0544
-105.0833317,38.70833451,2962.0464,-918.0576
-105.0416651,38.70833451,2852.0136,-1104.9
-104.9999984,38.70833451,2929.128,-972.0072
-104.9583317,38.70833451,2906.268,-797.9664
-104.9166651,38.70833451,2648.1024,-675.132
-104.8749984,38.70833451,2332.0248,-594.0552
-104.8333317,38.70833451,1928.1648,-655.0152
-104.791665,38.70833451,1794.9672,-957.072
-104.7499984,38.70833451,1754.124,-1096.0608
-104.7083317,38.70833451,1725.168,-1253.9472
-104.666665,38.70833451,1726.0824,-1154.8872
-104.6249984,38.70833451,1740.1032,-1036.0152
-104.5833317,38.70833451,1761.1344,-1139.952
-104.541665,38.70833451,1773.0216,-1152.144
-104.4999984,38.70833451,1762.0488,-921.1056
-104.4583317,38.70833451,1739.1888,-626.9736
-104.416665,38.70833451,1712.0616,-240.1824
-104.3749983,38.70833451,1726.0824,-129.8448
-104.3333317,38.70833451,1761.1344,-124.968
-104.291665,38.70833451,1799.2344,-134.112
-104.2499983,38.70833451,1807.1592,-135.9408
-104.2083317,38.70833451,1815.9984,-162.1536
-104.166665,38.70833451,1789.176,-195.072
-104.1249983,38.70833451,1754.124,-260.9088
-104.0833317,38.70833451,1726.9968,-211.836
-104.041665,38.70833451,1705.0512,-149.9616
-103.9999983,38.70833451,1687.9824,-145.0848
-103.9583316,38.70833451,1665.1224,-194.1576
-103.916665,38.70833451,1629.156,-254.2032
-103.8749983,38.70833451,1591.056,-287.1216
-103.8333316,38.70833451,1590.1416,-315.1632
-103.791665,38.70833451,1577.9496,-347.7768
-103.7499983,38.70833451,1566.0624,-339.2424
-103.7083316,38.70833451,1512.1128,-337.1088
-103.666665,38.70833451,1550.2128,-328.8792
-103.6249983,38.70833451,1589.2272,-320.04
-103.5833316,38.70833451,1566.9768,-313.0296
-103.5416649,38.70833451,1531.9248,-299.9232
-103.4999983,38.70833451,1506.9312,-263.0424
-103.4583316,38.70833451,1512.1128,-246.888
-103.4166649,38.70833451,1491.996,-247.1928
-103.3749983,38.70833451,1468.2216,-232.8672
-103.3333316,38.70833451,1449.9336,-224.028
-103.2916649,38.70833451,1417.0152,-173.1264
-103.2499983,38.70833451,1398.1176,-224.028
-103.2083316,38.70833451,1385.0112,-286.2072
-103.1666649,38.70833451,1374.9528,-272.796
-103.1249982,38.70833451,1365.1992,-251.7648
-103.0833316,38.70833451,1366.1136,-227.9904
-103.0416649,38.70833451,1344.168,-227.076
-102.9999982,38.70833451,1342.9488,-186.8424
-102.9583316,38.70833451,1345.0824,-144.1704
-102.9166649,38.70833451,1342.0344,-105.7656
-102.8749982,38.70833451,1338.9864,-78.9432
-102.8333316,38.70833451,1326.1848,-71.9328
-102.7916649,38.70833451,1303.02,-61.8744
-102.7499982,38.70833451,1294.1808,-76.8096
-102.7083315,38.70833451,1280.16,-86.2584
-102.6666649,38.70833451,1278.9408,-103.9368
-102.6249982,38.70833451,1285.0368,-98.1456
-102.5833315,38.70833451,1305.1536,-106.9848
-102.5416649,38.70833451,1324.0512,-121.92
-102.4999982,38.70833451,1344.168,-138.0744
-102.4583315,38.70833451,1338.072,-146.9136
-102.4166649,38.70833451,1326.1848,-137.16
-102.3749982,38.70833451,1323.1368,-127.1016
-102.3333315,38.70833451,1298.1432,-136.2456
-102.2916648,38.70833451,1278.9408,-133.1976
-102.2499982,38.70833451,1262.1768,-144.78
-102.2083315,38.70833451,1246.0224,-161.8488
-102.1666648,38.70833451,1235.964,-195.072
-102.1249982,38.70833451,1223.1624,-224.9424
-102.0833315,38.70833451,1203.96,-263.0424
-102.0416648,38.70833451,1192.0728,-273.1008
-101.9999982,38.70833451,1189.0248,-259.9944
-101.9583315,38.70833451,1175.9184,-259.9944
-101.9166648,38.70833451,1157.9352,-247.1928
-109.1249987,38.75000118,1559.052,1098.1944
-109.0833321,38.75000118,1469.136,1082.04
-109.0416654,38.75000118,1429.2072,918.0576
-108.9999987,38.75000118,1632.204,643.128
-108.958332,38.75000118,1840.0776,709.8792
-108.9166654,38.75000118,1961.9976,1039.9776
-108.8749987,38.75000118,2325.0144,578.2056
-108.833332,38.75000118,2442.0576,366.0648
-108.7916654,38.75000118,2341.1688,217.932
-108.7499987,38.75000118,2225.04,193.8528
-108.708332,38.75000118,2530.1448,192.024
-108.6666654,38.75000118,2512.1616,104.8512
-108.6249987,38.75000118,2481.072,100.8888
-108.583332,38.75000118,2347.2648,-110.0328
-108.5416653,38.75000118,2232.9648,-334.0608
-108.4999987,38.75000118,2323.1856,-449.8848
-108.458332,38.75000118,2244.2424,-795.8328
-108.4166653,38.75000118,2083.0032,-880.872
-108.3749987,38.75000118,1893.1128,-785.1648
-108.333332,38.75000118,1840.992,-613.8672
-108.2916653,38.75000118,1751.076,-775.1064
-108.2499987,38.75000118,1573.9872,-786.0792
-108.208332,38.75000118,1530.096,-722.9856
-108.1666653,38.75000118,1522.1712,-592.2264
-108.1249986,38.75000118,1506.0168,-453.8472
-108.083332,38.75000118,1512.1128,-540.1056
-108.0416653,38.75000118,1529.1816,-409.0416
-107.9999986,38.75000118,1561.1856,-25.908
-107.958332,38.75000118,1556.004,463.9056
-107.9166653,38.75000118,1611.1728,757.1232
-107.8749986,38.75000118,1755.0384,851.916
-107.833332,38.75000118,1726.0824,1368.2472
-107.7916653,38.75000118,1758.0864,1412.1384
-107.7499986,38.75000118,1755.0384,1214.0184
-107.7083319,38.75000118,1779.1176,1461.2112
-107.6666653,38.75000118,1783.08,1538.9352
-107.6249986,38.75000118,1835.2008,1983.0288
-107.5833319,38.75000118,2057.0952,1591.9704
-107.5416653,38.75000118,2357.0184,1383.1824
-107.4999986,38.75000118,2598.1152,1246.9368
-107.4583319,38.75000118,2602.992,890.016
-107.4166653,38.75000118,2942.2344,1053.9984
-107.3749986,38.75000118,2942.2344,1320.0888
-107.3333319,38.75000118,2736.1896,1369.1616
-107.2916652,38.75000118,2967.228,905.8656
-107.2499986,38.75000118,3051.048,878.1288
-107.2083319,38.75000118,3512.2104,1114.9584
-107.1666652,38.75000118,3153.156,768.096
-107.1249986,38.75000118,2939.1864,475.1832
-107.0833319,38.75000118,2858.1096,390.144
-107.0416652,38.75000118,2645.0544,684.276
-106.9999986,38.75000118,2780.0808,381.9144
-106.9583319,38.75000118,3078.1752,163.068
-106.9166652,38.75000118,3124.2,502.0056
-106.8749985,38.75000118,2684.9832,338.0232
-106.8333319,38.75000118,2661.2088,667.2072
-106.7916652,38.75000118,2950.1592,-14.9352
-106.7499985,38.75000118,2825.1912,383.1336
-106.7083319,38.75000118,2832.2016,713.8416
-106.6666652,38.75000118,2988.2592,1071.0672
-106.6249985,38.75000118,3287.268,610.2096
-106.5833319,38.75000118,3324.1488,-145.9992
-106.5416652,38.75000118,3105.3024,-632.1552
-106.4999985,38.75000118,3238.1952,-757.1232
-106.4583318,38.75000118,3305.2512,-171.9072
-106.4166652,38.75000118,3718.2552,108.8136
-106.3749985,38.75000118,3497.2752,-39.9288
-106.3333318,38.75000118,3536.2896,67.9704
-106.2916652,38.75000118,3653.028,1.8288
-106.2499985,38.75000118,3929.1768,-126.1872
-106.2083318,38.75000118,3255.264,-318.2112
-106.1666652,38.75000118,2634.0816,-245.9736
-106.1249985,38.75000118,2446.02,7.9248
-106.0833318,38.75000118,2367.0768,-291.9984
-106.0416651,38.75000118,2513.076,-405.0792
-105.9999985,38.75000118,2770.0224,-993.0384
-105.9583318,38.75000118,2910.2304,-820.2168
-105.9166651,38.75000118,2893.1616,-817.1688
-105.8749985,38.75000118,2834.0304,-778.764
-105.8333318,38.75000118,2862.072,-1192.0728
-105.7916651,38.75000118,2969.0568,-654.1008
-105.7499985,38.75000118,3078.1752,-107.8992
-105.7083318,38.75000118,3113.2272,21.0312
-105.6666651,38.75000118,2946.1968,151.1808
-105.6249984,38.75000118,2900.172,379.1712
-105.5833318,38.75000118,2725.2168,242.0112
-105.5416651,38.75000118,2677.0584,171.9072
-105.4999984,38.75000118,2719.1208,213.9696
-105.4583318,38.75000118,2874.264,204.216
-105.4166651,38.75000118,2737.104,440.1312
-105.3749984,38.75000118,2601.1632,220.98
-105.3333318,38.75000118,2526.1824,-384.9624
-105.2916651,38.75000118,2467.0512,-559.0032
-105.2499984,38.75000118,2518.2576,-975.9696
-105.2083317,38.75000118,2892.2472,-1114.044
-105.1666651,38.75000118,3012.0336,-979.0176
-105.1249984,38.75000118,3082.1376,-898.8552
-105.0833317,38.75000118,3107.1312,-949.1472
-105.0416651,38.75000118,3038.2464,-1109.1672
-104.9999984,38.75000118,3302.2032,-915.924
-104.9583317,38.75000118,3190.0368,-768.096
-104.9166651,38.75000118,2693.2128,-708.0504
-104.8749984,38.75000118,2554.224,-683.9712
-104.8333317,38.75000118,1970.2272,-754.0752
-104.791665,38.75000118,1786.128,-1141.1712
-104.7499984,38.75000118,1746.1992,-1199.9976
-104.7083317,38.75000118,1778.2032,-1242.9744
-104.666665,38.75000118,1769.9736,-1231.0872
-104.6249984,38.75000118,1765.0968,-1197.2544
-104.5833317,38.75000118,1821.18,-1500.2256
-104.541665,38.75000118,1833.0672,-1424.0256
-104.4999984,38.75000118,1818.132,-956.1576
-104.4583317,38.75000118,1783.08,-833.0184
-104.416665,38.75000118,1764.1824,-270.0528
-104.3749983,38.75000118,1751.076,-106.0704
-104.3333317,38.75000118,1812.036,-109.1184
-104.291665,38.75000118,1839.1632,-148.1328
-104.2499983,38.75000118,1876.044,-170.9928
-104.2083317,38.75000118,1840.992,-171.9072
-104.166665,38.75000118,1801.9776,-268.224
-104.1249983,38.75000118,1766.0112,-296.8752
-104.0833317,38.75000118,1737.0552,-231.0384
-104.041665,38.75000118,1721.2056,-188.0616
-103.9999983,38.75000118,1700.1744,-193.2432
-103.9583316,38.75000118,1680.0576,-193.8528
-103.916665,38.75000118,1637.0808,-270.9672
-103.8749983,38.75000118,1630.0704,-327.9648
